Address,County,not_full_price,vatx,row_id,price,year,quarter,year_norm,is_new_property,distance,LnP
"29 LABURNAM DR, TERMON ABBEY, DROGHEDA",Louth,0,0,221,160.0,2016,3,0,0,31.22984457593267,5.075173815233827
"111 Seabury Lawns, Mornington",Meath,0,1,222,214.0,2016,2,0,1,27.901735364234327,5.365976015021851
"BAHAGHS, CAHERSIVEEN, CO KERRY",Kerry,0,0,224,250.0,2016,1,0,0,50.31983399511709,5.521460917862246
"IVY COTTAGE, MAIN ST, RINGASKIDDY",Cork,0,0,225,150.0,2016,2,0,0,13.049692264977299,5.0106352940962555
"4 RAILWAY LANE, ATHBOY, MEATH",Meath,0,0,226,192.0,2016,4,0,0,17.12875959833845,5.2574953720277815
"KILAWALLA, WESTPORT, MAYO",Mayo,0,0,227,140.0,2016,1,0,0,15.59991697438606,4.941642422609304
"44 BALREASK MANOR, TRIM RD, NAVAN",Meath,0,0,228,318.0,2016,3,0,0,5.509492786401523,5.762051382780177
"16 CASTLEVIEW, ARDFINNAN, CLONMEL",Tipperary,0,0,229,92.5,2016,4,0,0,0.05299817937483624,4.52720864451838
"2 GLANDORE MEWS, GLANDORE, CO. CORK",Cork,0,0,230,151.0,2016,3,0,0,57.30804311310484,5.017279836814924
"59 MORANS TERRACE, DROGHEDA, LOUTH",Louth,0,0,231,120.0,2016,1,0,0,32.34929183512534,4.787491742782046
"5 LINDEN PLACE, GROVE AVE, BLACKROCK",Dublin,0,0,232,692.0,2016,4,0,0,2.0096305578111666,6.539585955617669
"62 HORIZON, ROYAL CANAL PARK, RATOATH RD DUBLIN 15",Dublin,0,0,233,158.59,2016,2,0,0,2.0096305578111666,5.066322255510509
"NEWRATH, RATHNEW, CO WICKLOW",Wicklow,0,0,234,350.0,2016,2,0,0,18.89710755350146,5.857933154483459
"CLODAGH, DRIMOLEAGUE, WEST CORK",Cork,0,0,235,196.0,2016,4,0,0,0.34741860459685614,5.278114659230517
"51 THE OAKS, LISCREAGH, MURROE",Limerick,0,0,236,115.0,2016,1,0,0,0.26593756967240056,4.74493212836325
"3 PARK COURT, GRANGERATH, DROGHEDA",Meath,0,0,237,368.0,2016,2,0,0,6.83541116583885,5.908082938168931
"2 LINDSAY RD, GLASNEVIN, DUBLIN 9",Dublin,0,0,238,760.0,2016,4,0,0,1.8903994597179088,6.633318433280377
"DERRARTAN, ISLANDEADY, CASTLEBAR",Mayo,0,0,239,211.0,2016,3,0,0,9.662581016920834,5.351858133476067
"48 ATLANTIC COAST, TRAMORE, WATERFORD",Waterford,0,0,240,75.0,2016,1,0,0,11.175561811461245,4.31748811353631
"17 MOUNT AUBURN, BRYANSTOWN, DUBLIN RD",Louth,0,0,241,413.5,2016,3,0,0,10.620121053783489,6.024657514463746
"20 COOLCOTTS COURT, COOLCOTTS, WEXFORD",Wexford,0,0,243,190.0,2016,4,0,0,1.7725598639596374,5.247024072160486
"250 Oldbridge Station, Oberstown, Naas",Kildare,0,1,244,255.46,2016,3,0,1,17.36544204088041,5.543065841614631
"39 LIOS NA SI, PORTUMNA",Galway,0,1,245,115.0,2016,1,0,1,59.77986500206411,4.74493212836325
"86The Paddocks Drive West, Lucan",Dublin,0,1,246,255.51,2016,2,0,1,2.0096305578111666,5.543261547821099
"51 FOUNTAIN HILL, MELL, DROGHEDA",Louth,0,0,247,191.0,2016,3,0,0,31.22984457593267,5.25227342804663
"LORETO, CLARA ROAD, TULLAMORE",Offaly,0,0,248,140.0,2016,2,0,0,19.244059611113396,4.941642422609304
"12 CALDERWOOD RD, DRUMCONDRA, DUBLIN",Dublin,0,0,249,810.0,2016,2,0,0,3.0374508237632485,6.697034247666484
"DEERPARK LODGE, BUNRATTY, SIXMILEBRIDGE",Clare,0,0,250,325.0,2016,4,0,0,13.15928464043592,5.783825182329737
"127 SMITHFIELD MARKET, SMITHFIELD, DUBLIN 7",Dublin,0,0,251,521.6,2016,4,0,0,1.2087699587064482,6.256901010612443
"33 CARLINN HALL, MULLAHARLIN ROAD, DUNDALK",Louth,0,1,252,264.32,2016,2,0,1,0.9678208849813799,5.577160490332613
"66 GLOUCHESTER SQ, RAILWAY ST, DUBLIN",Dublin,0,0,253,215.0,2016,4,0,0,2.0096305578111666,5.3706380281276624
"ALANWOOD SOUTH, NAAS, KILDARE",Kildare,0,0,254,275.0,2016,3,0,0,17.36544204088041,5.616771097666572
"LEWISTOWN, NAAS, CO. KILDARE",Kildare,0,0,255,315.0,2016,1,0,0,17.36544204088041,5.752572638825633
"36 CAHERNANE MEADOWS, MUCKROSS RD, KILLARNEY",Kerry,0,0,256,240.0,2016,2,0,0,12.115766262065765,5.480638923341991
"10 HIGH ST, BALLYRAGGET, KILKENNY",Kilkenny,1,0,257,145.0,2016,3,0,0,16.232801481986723,4.976733742420574
"25 Thorndale, Delgany, Wicklow",Wicklow,0,1,259,418.5,2016,4,0,1,24.92010070014367,6.03667688992953
"24 CHARNWOOD GREEN, CLONSILLA, DUBLIN 15",Dublin,0,0,260,395.0,2016,4,0,0,10.789580517153835,5.978885764901122
"LISTHOMASROE, BALLINTUBBER, CASTLEREA",Roscommon,0,0,261,70.0,2016,3,0,0,15.255326373333368,4.248495242049359
"37 CHARLESTON RD, RANELAGH, DUBLIN 6",Dublin,0,0,262,675.0,2016,2,0,0,2.778492962931994,6.51471269087253
"NEWTOWN TINAHEALY, WICKLOW",Wicklow,0,0,263,150.0,2016,2,0,0,21.330118661805336,5.0106352940962555
"HILLCREST, MILFORD, DONEGAL",Donegal,0,0,264,135.0,2016,3,0,0,54.967519885646645,4.90527477843843
"KNOCKNABOLA, FOYNES, CO LIMERICK",Limerick,0,0,265,110.0,2016,1,0,0,33.14780061127844,4.700480365792417
"94 FOXFIELD, CARRICKMACROSS, MONAGHAN",Monaghan,0,0,266,120.0,2016,1,0,0,35.08429195852285,4.787491742782046
"TROMATY, QUIGLEYS POINT, LIFFORD",Donegal,0,0,267,150.0,2016,3,0,0,44.81054397985614,5.0106352940962555
"EAST VIEW, PALLAS HILL, DROMBANE",Tipperary,0,0,268,75.0,2016,3,0,0,0.05299817937483624,4.31748811353631
"B6 30 GROSVENOR SQ, RATHMINES, DUBLIN 6",Dublin,0,0,269,105.0,2016,2,0,0,2.0096305578111666,4.653960350157523
"11 CHESTERFIELD CLOSE, CASTLEKNOCK, DUBLIN 15",Dublin,0,0,270,860.0,2016,3,0,0,5.977916175762953,6.756932389247553
"APARTMENT 329 MALAHIDE MARINA, MALAHIDE, DUBILN",Dublin,0,0,271,410.0,2016,2,0,0,2.0096305578111666,6.016157159698354
"RATHMORE BALLINCARROW, SLIGO",Sligo,0,0,272,255.0,2016,1,0,0,0.8820024879802578,5.541263545158426
"SANTORINI, 15 STRAND RD, PORTMARNOCK",Dublin,0,0,273,602.0,2016,3,0,0,2.0096305578111666,6.400257445308821
"42 PRIORY LODGE, SHEETLAND ROAD, TERMONFECKIN",Louth,0,0,274,145.0,2016,3,0,0,27.53299444842254,4.976733742420574
"43 ABBEY RD, MONKSTOWN, DUBLIN",Dublin,0,0,275,430.0,2016,3,0,0,9.791946384831174,6.063785208687608
"4 Cuilin, Roundstone",Galway,0,1,276,330.4,2016,2,0,1,58.834494612964534,5.800304041646823
"BALLINTOMBAY, GREENANE, RATHDRUM",Wicklow,0,0,277,105.0,2016,3,0,0,11.060910807393222,4.653960350157523
"19 CHESTERFIELD GROVE, CASTLETROY VIEW, LIMERICK",Limerick,0,0,278,148.0,2016,3,0,0,0.26593756967240056,4.997212273764115
"6 MAPLE CT, RAKEEVAN, BAILIEBOROUGH",Cavan,0,0,279,70.0,2016,1,0,0,26.997120437024137,4.248495242049359
"135 The Links, Elm Park, Merrion Road",Dublin,0,0,281,167.12,2016,1,0,0,2.0096305578111666,5.11871211724831
"39 CHURCH VIEW, BASTION COURT, CONNAUGHT ST",Westmeath,0,0,282,67.0,2016,4,0,0,11.074153385829511,4.204692619390966
"CLUAIN ARD, BALLYKNOCKANE, MOURNE ABBEY MALLOW",Cork,0,0,283,375.0,2016,4,0,0,28.25497026599154,5.926926025970411
"6 CHRISTENDOM MEWS, FERRYBANK, WATERFORD",Kilkenny,0,0,284,86.0,2016,4,0,0,0.5005663805450715,4.454347296253507
"43 QUARRYVALE, MOUNTHAWK, TRALEE",Kerry,0,0,285,137.5,2016,2,0,0,15.864334312360056,4.923623917106626
"20 THE ESTUARY, INNISCRONE, SLIGO",Sligo,0,0,286,103.5,2016,3,0,0,0.8820024879802578,4.639571612705423
"CHAPEL ST, TALLOW, WATERFORD",Waterford,0,0,287,72.0,2016,4,0,0,63.76486343716529,4.276666119016055
"2 RYEBRIDGE AVENUE, KILCOCK",Kildare,0,1,288,246.7,2016,2,0,1,31.665269326806442,5.508173023535311
"CURRAGH GRANGE HOUSE, GREEN ROAD, THE CURRAGH",Kildare,0,0,289,900.0,2016,3,0,0,4.260106795397654,6.802394763324311
"22 FATIMA DR, DUNDALK, LOUTH",Louth,0,0,290,87.0,2016,3,0,0,0.9678208849813799,4.465908118654584
"ST GABRIELS, LAYTOWN, MEATH",Meath,0,0,291,450.0,2016,2,0,0,28.785927855628938,6.1092475827643655
"KNIGHTSTOWN, MOUNTMELLICK, LAOIS",Laois,0,0,292,169.0,2016,2,0,0,8.962702909204975,5.1298987149230735
"6 CLUAIN MUILLEAN, TYONE, NENAGH",Tipperary,0,0,293,180.0,2016,4,0,0,0.05299817937483624,5.19295685089021
"16 WILLOW BROOK, TEMPLERS HALL, WATERFORD",Waterford,0,0,294,97.5,2016,1,0,0,0.1652789234369528,4.579852378003801
"1 ROCKFIELD SCHOOL, FAHA, KILLARNEY",Kerry,0,0,295,135.0,2016,3,0,0,12.115766262065765,4.90527477843843
"67 THE WATER RILL, WATERSIDE, SWORDS RD",Dublin,0,0,296,295.0,2016,1,0,0,2.0096305578111666,5.68697535633982
"C70 BRUACH NA SIONANA, SHANNON, CLARE",Clare,0,0,297,95.0,2016,3,0,0,16.61644192122487,4.553876891600541
"45 AN CAISLEAN, BALLINCOLLIG, CORK",Cork,0,0,299,200.0,2016,3,0,0,9.1441636616955,5.298317366548036
"LOWER SHORE ROAD, DRUMULLAGH, OMETH",Louth,0,0,300,64.94,2016,1,0,0,10.620121053783489,4.1734637666747
"BELLROCK LODGE, LOUGHAGANNON, LETTERKENNY",Donegal,0,0,301,190.0,2016,2,0,0,40.8183301987259,5.247024072160486
"64 ST JAMES CRESCENT, MERVUE, GALWAY",Galway,0,0,302,173.0,2016,4,0,0,2.9956541037419555,5.153291594497779
"27 DARGAN LAWNS, BURRIN RD, CARLOW",Carlow,0,0,303,125.0,2016,3,0,0,118.26832088355232,4.8283137373023015
"122 GRIANAN FIDH, AIKENS VILLAGE, SANDYFORD DUBLIN 18",Dublin,0,0,304,308.0,2016,3,0,0,2.0096305578111666,5.730099782973574
"54 RIVERRUN, LOUGH DOOLEY, BELTURBET",Cavan,0,0,305,95.0,2016,4,0,0,13.569620484854532,4.553876891600541
"94 RATHFARNHAM WOOD, RATHFARNHAM, DUBLIN 14",Dublin,0,0,307,930.0,2016,3,0,0,6.113916588006382,6.835184586147301
"3 Castleview Walk, Artane",Dublin,0,1,308,348.02,2016,1,0,1,2.0096305578111666,5.852259949387432
"KNOCKANE, OVENS, CORK",Cork,0,0,309,321.5,2016,3,0,0,13.583828628777054,5.772997543677674
"RIVENDELL, KNOCKAVILLIA, DUNDRUM",Tipperary,0,0,310,145.0,2016,4,0,0,0.05299817937483624,4.976733742420574
"4 THE CORNMILL, WILLIAM ST, ARDEE",Louth,0,0,312,140.0,2016,3,0,0,17.83306050694585,4.941642422609304
"422 RICHMOND AVE, DARTRY, DUBLIN 6",Dublin,0,0,313,370.0,2016,3,0,0,4.265047892157049,5.91350300563827
"15 GROSVENOR HOUSE, GROSVENOR TERRACE, MONKSTOWN",Dublin,0,0,314,365.0,2016,2,0,0,2.0096305578111666,5.8998973535824915
"21 CASTLE GREEN AVE, CLONMEL RD, CASHEL",Tipperary,0,0,315,57.27,2016,3,0,0,0.05299817937483624,4.047776926405766
"25 TRAVERSLEA WOODS, LOWER GLENAGEARY RD, DUBLIN",Dublin,0,0,317,480.0,2016,1,0,0,72.05572087944725,6.173786103901937
"84 MOUNT ANVILLE WOOD, GOATSTOWN, DUBLIN 14",Dublin,0,0,318,725.0,2016,3,0,0,7.1051638325529325,6.586171654854675
"1 Glebe Hill, Brackenstown, Swords",Dublin,0,1,319,550.0,2016,1,0,1,2.0096305578111666,6.309918278226516
"58 GLASLYN, HOWTH RD, DUBLIN",Dublin,0,0,320,285.0,2016,4,0,0,2.0096305578111666,5.652489180268651
"QUAYSIDE, MOVILLE, DONEGAL",Donegal,0,0,321,100.0,2016,1,0,0,89.73900082201786,4.605170185988092
"9 ROSEHILL, O CALLAGHANS STRAND, LIMMERICK CITY",Limerick,0,0,323,175.0,2016,1,0,0,0.26593756967240056,5.1647859739235145
"33 CARN GLAS WAY, GRACEDIEU, WATERFORD CITY",Waterford,0,0,324,130.0,2016,4,0,0,0.1652789234369528,4.867534450455582
"87 THE WATER RILL, WATERSIDE, SWORDS RD",Dublin,0,0,325,310.0,2016,2,0,0,2.0096305578111666,5.736572297479192
"54 WESTCOURT, CALLAN, DEMESNE",Kilkenny,0,0,326,145.0,2016,3,0,0,15.330916572967341,4.976733742420574
"ATLANTIC VIEW, KILKEE, CLARE",Clare,0,0,328,120.0,2016,2,0,0,68.62550910362242,4.787491742782046
"45 THE PAVILLION, MARINE ROAD, DUN LAOGHAIRE",Dublin,0,0,329,900.0,2016,4,0,0,2.0096305578111666,6.802394763324311
"90 WHITEFIELDS, PORTARLINGTON, LAOIS",Laois,0,0,330,153.5,2016,3,0,0,15.053292762141472,5.033700567027251
"1 CONSIDINE TERRACE, ENNIS, CO CLARE",Clare,0,0,331,64.8,2016,1,0,0,31.630478110328102,4.1713056033582285
"20 CUL NA GREINE, NEWTOWN EAST, BANTRY",Cork,0,0,332,197.0,2016,4,0,0,71.15917336126813,5.2832037287379885
"33 FERNLEIGH GROVE, DISWELLSTOWN RD, CASLEKNOCK DUBLIN 15",Dublin,0,0,333,225.0,2016,3,0,0,2.0096305578111666,5.41610040220442
"51 WELWYN RD, MARYBOROUGH WOODS, DOUGLAS",Cork,0,0,336,216.5,2016,1,0,0,205.21945099629045,5.377590547442544
"ASKINGARRON, COURTOWN, GOREY",Wexford,0,0,337,110.0,2016,1,0,0,39.30239724018922,4.700480365792417
"15 Hazelwood Green, Hzelwood, Hazelhatch Road",Kildare,0,1,338,317.18,2016,2,0,1,0.46631319290968043,5.759469436070455
"11 THE SHORES, LEATHERDAN, MAYO",Mayo,0,0,339,77.0,2016,4,0,0,15.908362513197387,4.343805421853684
"13 ANNFIELD LAWN, CASTLEKNOCK, DUBLIN 15",Dublin,0,0,340,275.0,2016,1,0,0,2.0096305578111666,5.616771097666572
"NO 2 AUBREY, QUINS ROAD, SHANKILL",Dublin,0,0,341,123.25,2016,3,0,0,2.0096305578111666,4.814214812922799
"22 WATSON DR, KILLINEY, DUBLIN",Dublin,0,0,342,525.0,2016,3,0,0,12.871114730757629,6.263398262591624
"4 PARK ROAD, NAVAN ROAD, DUBLIN 7",Dublin,0,0,344,285.0,2016,1,0,0,3.9035142152213638,5.652489180268651
"70 Cill Beg Manor, Stradbally, Co. Laois",Laois,0,0,345,140.97,2016,2,0,1,11.233428357576976,4.948547101782834
"1 GROVE COURT, NAAS RD, DUBLIN 12",Dublin,0,0,346,285.0,2016,4,0,0,2.0096305578111666,5.652489180268651
"94 BURGAGE MANOR, BLESSINGTON, WICKLOW",Wicklow,0,0,348,295.0,2016,3,0,0,22.7777916626925,5.68697535633982
"ARCADIA, COOSAN POINT RD, ATHLONE",Westmeath,0,0,349,170.0,2016,4,0,0,41.76588008897549,5.135798437050262
"27 WOODVILLE MANOR, DUNDALK, LOUTH",Louth,1,0,351,122.5,2016,1,0,0,1.0127218795001727,4.808111029984782
"429 TIRELLAN HEIGHTS, HEADFORD RD, GALWAY",Galway,0,0,352,199.0,2016,4,0,0,0.5437668292500759,5.293304824724492
"6 RAHAN RD, TULLAMORE, OFFALY",Offaly,0,0,353,196.0,2016,4,0,0,18.306019097681308,5.278114659230517
"68 THE GREEN, KILMINEHY, PORTLAOISE",Laois,0,0,354,120.0,2016,1,0,0,0.06977685660492246,4.787491742782046
"130 CLONTARF RD, DUBLIN 3, DUBLIN",Dublin,0,0,355,960.0,2016,3,0,0,3.9451073299883843,6.866933284461882
"FILEMUCK COVE, BALLYDEHOB, CO CORK",Cork,0,0,356,460.0,2016,2,0,0,78.49539064721255,6.131226489483141
"16 WOODLAWN OLD RD, CASHEL, TIPPERARY",Tipperary,0,0,357,154.0,2016,2,0,0,0.05299817937483624,5.0369526024136295
"4 MONASTERY RD, CLONDALKIN, DUBLIN 22",Dublin,0,0,358,415.0,2016,3,0,0,8.371777006725711,6.028278520230698
"SHANDON, CARRICKBRACK RD, SUTTON DUBLIN 13",Dublin,0,0,359,875.0,2016,4,0,0,2.0096305578111666,6.774223886357614
"62 COLUMBANUS ROAD, MILLTOWN, DUBLIN 14",Dublin,0,0,360,405.0,2016,3,0,0,2.0096305578111666,6.003887067106539
"33 OAKWOOD DRIVE, SIXMILEBRIDGE, CLARE",Clare,0,0,361,185.0,2016,2,0,0,13.15928464043592,5.220355825078324
"COPPERFIELD VIEW, CLONEY, ATHY",Kildare,0,0,362,215.0,2016,3,0,0,19.253590082679416,5.3706380281276624
"43 LIFFEY PARK, LUCAN, DUBLIN",Dublin,0,0,363,235.0,2016,1,0,0,10.371807544112068,5.459585514144159
"20 SPRINGFIELD, CAVAN",Cavan,0,0,364,70.0,2016,3,0,0,0.7284687565663914,4.248495242049359
"18 MELEDON GREEN, FARMLEIGH GRANTSTOWN, WATERFORD",Waterford,0,0,365,170.0,2016,4,0,0,0.1652789234369528,5.135798437050262
"3 ORLAGH WAY, TEMPLEOGUE, DUBLIN 6",Dublin,0,0,366,395.0,2016,3,0,0,2.0096305578111666,5.978885764901122
"MOUNTRATH RD, ABBEYLEIX, LAOIS",Laois,0,0,368,107.0,2016,4,0,0,15.495849514780579,4.672828834461906
"17 THE WILLIAM BLIGH, THE GASWORKS, BARROW ST DUBLIN 4",Dublin,0,0,369,323.0,2016,4,0,0,2.0096305578111666,5.777652323222656
"83 SUGARLOAF CRESCENT, BRAY, WICKLOW",Wicklow,0,0,370,227.0,2016,1,0,0,28.694537010499335,5.424950017481403
"3 PIERCE COURT, PAUL QUAY, WEXFORD",Wexford,0,0,371,121.0,2016,2,0,0,0.49743925958807517,4.795790545596741
"20 LEICNIN VILLAGE, TURLOUGH, CASTLEBAR",Mayo,0,0,372,205.0,2016,2,0,0,5.828288083452238,5.3230099791384085
"KILMACOMB, WOODSTOWN, WATERFORD",Waterford,0,0,373,140.0,2016,3,0,0,10.660742123124889,4.941642422609304
"63 Rokeby Park, Lucan, County Dublin",Dublin,0,1,374,669.6,2016,1,0,1,12.926186533183825,6.506680519175266
"CLASHANURE OVENS, CORK",Cork,0,0,375,410.0,2016,2,0,0,15.71168507140514,6.016157159698354
"APT 38 BALLINTYRE, DEMESNE, BALLINTYRE HALL BALLINTEER",Dublin,0,0,376,327.0,2016,1,0,0,2.0096305578111666,5.7899601708972535
"NO 7 WOODVALE, ROSSYLONGAN, DONEGAL TOWN",Donegal,0,0,377,192.0,2016,1,0,0,30.04710666480101,5.2574953720277815
"15 ORPEN RISE, STILLORGAN GROVE, STILLORGAN",Dublin,0,0,378,415.0,2016,1,0,0,2.0096305578111666,6.028278520230698
"12 MILLBOURNE AVE, DRUMCONDRA, DUBLIN 9",Dublin,0,0,379,280.0,2016,3,0,0,2.206462996346757,5.634789603169249
"80 The Bay, Elm Park, Merrion Road",Dublin,0,0,380,130.11,2016,1,0,0,2.0096305578111666,4.868380246515384
"MAAS ROAD, TULLYCLEAVE, ARDARA",Donegal,1,0,381,121.0,2016,4,0,0,22.716829444564635,4.795790545596741
"81 KYLEMORE AVE, BALLYFERMOT, DUBLIN 10",Dublin,0,0,382,176.5,2016,4,0,0,6.155608033279793,5.173320876373351
"182 Evanwood, Golf Links Road, Castletroy",Limerick,0,0,384,239.5,2016,1,0,0,0.26593756967240056,5.4785534168509695
"80 CORISH PARK, WEXFORD",Wexford,1,0,385,145.0,2016,3,0,0,1.0260931062155156,4.976733742420574
"3 LINDSAY MEWS, ASHBOURNE, MEATH",Meath,0,0,386,128.0,2016,2,0,0,20.373270628458894,4.852030263919617
"MILESTOWN, CASTLEBELLINGHAM, CO.LOUTH",Louth,0,0,387,90.0,2016,4,0,0,12.406420916936764,4.499809670330265
"16 IKERRIN COURT, THURLES, TIPPERARY",Tipperary,0,0,388,150.0,2016,4,0,0,33.22519443165806,5.0106352940962555
"9 CLARE RD, DRUMCONDRA, DUBLIN 9",Dublin,0,0,389,720.0,2016,1,0,0,2.8201952775670014,6.579251212010101
"8 THE VILLAGE, CLARION RD, BALLYTIVNAN",Sligo,0,0,390,66.0,2016,4,0,0,0.8820024879802578,4.189654742026425
"3 TULLAHILL GROVE, TULLAHILL, LOUGHREA",Galway,0,0,391,175.0,2016,2,0,0,33.61876194990017,5.1647859739235145
"50 DANGAN HEIGHTS, DANGAN, GALWAY",Galway,0,0,392,230.0,2016,4,0,0,2.5541397658055085,5.438079308923196
"15 CLUAIN NA FIADH, Lispole",Kerry,1,1,393,145.0,2016,4,0,1,40.50883957789072,4.976733742420574
"2 GLENDALE GROVE, GLASHEEN RD, CORK",Cork,0,0,394,280.0,2016,3,0,0,0.34741860459685614,5.634789603169249
"APT 410, HARVEYS QUAY, LIMERICK",Limerick,0,0,397,70.0,2016,4,0,0,0.26593756967240056,4.248495242049359
"4 The Tanager, Barnageeragh Cove, Skerries",Dublin,0,1,398,409.69,2016,3,0,1,2.0096305578111666,6.015400776151452
"20 Olive Crescent, Fruithill Manor, Graiguecullen",Laois,0,1,399,110.13,2016,4,0,1,7.741995117891213,4.701661486176852
"90 WOODGROVE, BALLYFIN RD, PORTLAOISE",Laois,0,0,400,150.0,2016,3,0,0,0.06977685660492246,5.0106352940962555
"APT 76 BLOCK D, SIMMONSTOWN MANOR, CELBRIDGE",Kildare,0,0,401,180.0,2016,4,0,0,31.487079811322385,5.19295685089021
"11 ABBEY DR, RIVERSTON ABBEY, NAVAN RD DUBLIN 7",Dublin,0,0,403,405.0,2016,1,0,0,2.0096305578111666,6.003887067106539
"3 CARROWBANE, BOYLE RD, FRENCHPARK",Roscommon,0,0,404,100.0,2016,3,0,0,14.69991422829444,4.605170185988092
"29 ROSEVALE, CASTLEBLAYNEY, MONAGHAN",Monaghan,0,0,405,133.0,2016,1,0,0,21.107937414567644,4.890349128221754
"44 Ferns Green, Ferns Bridge, Monasterevin",Kildare,0,1,406,215.0,2016,3,0,1,9.907265594129317,5.3706380281276624
"17 EDENHILL, THE LOAKERS, BLACKROCK RD",Louth,0,0,407,120.0,2016,2,0,0,10.620121053783489,4.787491742782046
"6 CRANMORE VILLAS, SLIGO, SLIGO",Sligo,0,0,408,66.0,2016,2,0,0,1.3913079928951215,4.189654742026425
"29 an pairc, gneeveguilla, rathmore",Kerry,0,1,410,105.69,2016,4,0,1,25.187917806906373,4.6605102810212555
"2 GRANGE MEWS, GRANGE PARK, WATERFORD",Waterford,0,0,411,200.0,2016,2,0,0,1.2699732970040498,5.298317366548036
"9 CALDERWOOD AVE, DRUMCONDRA, DUBLIN 9",Dublin,0,0,412,530.0,2016,3,0,0,3.2568734009609575,6.272877006546167
"MACMINE, BREE, ENNISCORTHY",Wexford,0,0,413,150.0,2016,1,0,0,19.321477610811513,5.0106352940962555
"18 CRUAGH AVE, STEPASIDE, DUBLIN 18",Dublin,1,0,414,320.0,2016,1,0,0,11.447408040889668,5.768320995793772
"2 SPRINGFIELD PARK, SUMMERHILL, WATERFORD",Waterford,0,0,415,90.0,2016,4,0,0,0.1652789234369528,4.499809670330265
"APT 39 MANOR HALL, MOUNT BROWN, KILMANHAM DUBLIN 8",Dublin,0,0,416,150.0,2016,1,0,0,2.0096305578111666,5.0106352940962555
"102 WILLOW AVE, WILLOW PARK, ATHLONE",Westmeath,0,0,417,63.0,2016,1,0,0,39.64659111164323,4.143134726391533
"168 WYCKHAM POINT, DUNDRUM, DUBLIN 16",Dublin,0,0,418,342.5,2016,4,0,0,7.803313771095422,5.83627165770228
"APT 3 CHAPEL VIEW LUCAN, DUBLIN",Dublin,0,0,419,225.0,2016,1,0,0,12.013828512041055,5.41610040220442
"CURRAHEEN, DINGLE RD, TRALEE",Kerry,0,0,420,165.0,2016,1,0,0,15.864334312360056,5.10594547390058
"9 CILL CHAIS, SHANNON AIRPORT, CLARE",Clare,0,0,421,78.0,2016,3,0,0,28.435713933437167,4.356708826689592
"36 NAGLES TERRACE, KILRUSH, CLARE",Clare,0,0,422,60.0,2016,2,0,0,58.13355021480455,4.0943445622221
"9 LAURESTON GROVE, TOWER, BLARNEY",Cork,0,0,423,275.0,2016,3,0,0,7.349467726750331,5.616771097666572
"NEWTOWN PARK, NEWTOWN, WATERFORD",Waterford,0,0,424,320.0,2016,4,0,0,12.497956343940125,5.768320995793772
"3 RATHMORE VILLAS, TERENURE, DUBLIN 6",Dublin,0,0,425,260.0,2016,2,0,0,2.0096305578111666,5.560681631015528
"9 HEATHERVIEW DR, AYLESBURY, TALLAGHT DUBLIN 24",Dublin,0,0,426,225.0,2016,1,0,0,10.983619026292972,5.41610040220442
"92 Diswellstown Manor, Castleknock",Dublin,0,1,427,466.96,2016,4,0,1,8.667566590284391,6.146243600895535
"8 BEACON VIEW, MORNINGTON, MEATH",Meath,0,0,428,239.0,2016,4,0,0,27.901735364234327,5.476463551931511
"76 ABBEYLANDS, MULLINGAR, WESTMEATH",Westmeath,0,0,429,115.0,2016,2,0,0,1.1724128456841845,4.74493212836325
"66 THE DRIVE, MILLBROOK LAWNS, TALLAGHT",Dublin,0,0,430,225.0,2016,3,0,0,9.842454691167477,5.41610040220442
"BLACKMOOR LANE, CLEARIESTOWN NORTH, CLEARIESTOWN",Wexford,0,0,431,258.0,2016,4,0,0,22.784327206944493,5.552959584921617
"5 SCARBH LEATHAN, GREENANE, KANTURK",Cork,0,1,432,145.0,2016,2,0,1,41.61804858876124,4.976733742420574
"37 ELDEN, MARYBOROUGH HILL, CORK",Cork,0,1,433,281.94,2016,3,0,1,0.34741860459685614,5.64169428234278
"35 Carrig Mills, Greystones",Wicklow,0,1,434,387.66,2016,4,0,1,26.63573119536587,5.960128666798129
"KILLUMNEY, OVENS, COUNTY CORK",Cork,0,0,435,172.0,2016,4,0,0,13.583828628777054,5.147494476813453
"20 SEXTON ST, WATERFORD, WATERFORD",Waterford,1,0,436,87.5,2016,2,0,0,39.07623896572628,4.471638793363569
"5 SOUTH PADDOCKS, MOUNT JULIET ESTATE, THOMASTOWN",Kilkenny,0,0,437,545.0,2016,2,0,0,15.924487192923735,6.300785794663244
"23 THE DOWNINGS, PROSPEROUS, NAAS",Kildare,1,0,439,207.5,2016,1,0,0,17.36544204088041,5.335131339670753
"28 Heathfield Way, Cappagh Road, Finglas",Dublin,0,1,440,167.4,2016,1,0,1,2.0096305578111666,5.120386158055375
"11 MEADOWLANDS, ATHBOY, MEATH",Meath,0,0,441,230.0,2016,4,0,0,16.698046654787266,5.438079308923196
"15 COIS GLAISIN DRIVE, JOHNSTOWN, NAVAN",Meath,0,1,442,193.83,2016,1,0,1,3.4538873217023713,5.266981486238183
"11 DROMAWLING RD, BEAUMONT, DUBLIN 9",Dublin,0,0,443,365.0,2016,4,0,0,4.257638110657208,5.8998973535824915
"6 Stewarts Hall, Ballygannon, Rathdrum",Wicklow,0,0,444,200.0,2016,1,0,0,11.060910807393222,5.298317366548036
